Year,month,Lat,Lon
2010,"(2010, 8)",43.061459,-89.5049331
2010,"(2010, 8)",43.0742996,-89.39309709999999
2010,"(2010, 8)",43.1107299,-89.34986219999999
2010,"(2010, 8)",43.11884939999999,-89.3065331
2010,"(2010, 8)",43.0911477,-89.3536037
2010,"(2010, 8)",43.0366092,-89.40543070000001
2010,"(2010, 8)",43.0431232,-89.4662761
2010,"(2010, 8)",43.1137494,-89.3093832
2010,"(2010, 8)",43.1320689,-89.3014886
2010,"(2010, 7)",43.1025612,-89.29405419999999
2010,"(2010, 8)",43.0684087,-89.4894755
2010,"(2010, 8)",43.0747739,-89.39594439999999
2010,"(2010, 8)",43.0269422,-89.4185207
2010,"(2010, 8)",43.0735233,-89.39593699999999
2010,"(2010, 8)",43.0666919,-89.39566699999999
2010,"(2010, 8)",43.0916534,-89.27294429999999
2010,"(2010, 8)",43.1024184,-89.305618
2010,"(2010, 8)",43.0221137,-89.5012084
2010,"(2010, 8)",43.0716122,-89.3926688
2010,"(2010, 8)",43.0733972,-89.3941296
2010,"(2010, 8)",43.0337842,-89.483059
2010,"(2010, 8)",43.0269156,-89.4312626
2010,"(2010, 8)",43.0732337,-89.39584649999999
2010,"(2010, 8)",43.0844697,-89.3761735
2010,"(2010, 8)",43.1079167,-89.33395279999999
2010,"(2010, 8)",43.0666919,-89.39566699999999
2010,"(2010, 8)",43.1177752,-89.32207609999999
2010,"(2010, 8)",43.1278763,-89.36353609999999
2010,"(2010, 8)",43.05884349999999,-89.5058928
2010,"(2010, 8)",43.1301378,-89.3086359
2010,"(2010, 8)",43.0354566,-89.50081159999999
2010,"(2010, 8)",43.0716122,-89.3926688
2010,"(2010, 8)",43.0317903,-89.4798058
2010,"(2010, 8)",43.10389079999999,-89.34279599999999
2010,"(2010, 8)",43.0751132,-89.3903666
2010,"(2010, 8)",43.0156213,-89.519756
2010,"(2010, 8)",43.1004823,-89.354008
2010,"(2010, 8)",43.0350457,-89.4250709
2010,"(2010, 8)",43.11361,-89.32659439999999
2010,"(2010, 8)",43.0773383,-89.3898629
2010,"(2010, 8)",43.1022464,-89.3473415
2010,"(2010, 9)",43.1031971,-89.3503235
2010,"(2010, 8)",43.1383664,-89.3871817
2010,"(2010, 9)",43.0810823,-89.4770017
2010,"(2010, 9)",43.075821,-89.39733290000001
2010,"(2010, 8)",43.0629134,-89.4139144
2010,"(2010, 9)",43.0443583,-89.3896553
2010,"(2010, 11)",43.1380427,-89.2846735
2010,"(2010, 9)",43.0330702,-89.480152
2010,"(2010, 8)",43.128254,-89.368329
2010,"(2010, 9)",43.0567713,-89.3825157
2010,"(2010, 9)",43.0731039,-89.3098897
2010,"(2010, 9)",43.0719396,-89.4530755
2010,"(2010, 9)",43.06259439999999,-89.3108058
2010,"(2010, 9)",43.067924,-89.4256027
2010,"(2010, 9)",43.074861,-89.3934697
2010,"(2010, 9)",43.0746101,-89.3938659
2010,"(2010, 9)",43.0303314,-89.4595051
2010,"(2010, 9)",43.0503222,-89.4750356
2010,"(2010, 9)",43.1285437,-89.31073839999999
2010,"(2010, 9)",43.0330352,-89.4769451
2010,"(2010, 9)",43.0770654,-89.3784991
2010,"(2010, 8)",43.045916,-89.50753309999999
2010,"(2010, 9)",43.0722031,-89.3900178
2010,"(2010, 9)",43.0289256,-89.4597532
2010,"(2010, 9)",43.0336467,-89.4976197
2010,"(2010, 9)",43.0768455,-89.3929635
2010,"(2010, 9)",43.067096,-89.39992099999999
2010,"(2010, 9)",43.0662105,-89.5052927
2010,"(2010, 9)",43.0660369,-89.40193149999999
2010,"(2010, 9)",43.0837163,-89.3250164
2010,"(2010, 9)",43.0581675,-89.5061665
2010,"(2010, 8)",43.058099,-89.5071629
2010,"(2010, 9)",43.0095766,-89.4896323
2010,"(2010, 8)",43.12394980000001,-89.3065682
2010,"(2010, 9)",43.0753528,-89.3953528
2010,"(2010, 9)",43.1035495,-89.3034058
2010,"(2010, 9)",43.0452698,-89.5287013
2010,"(2010, 9)",43.0346121,-89.42335279999999
2010,"(2010, 9)",43.0605973,-89.503435
2010,"(2010, 9)",43.0976991,-89.2655454
2010,"(2010, 9)",43.11884939999999,-89.3065331
2010,"(2010, 9)",43.0390627,-89.4535975
2010,"(2010, 9)",43.0463029,-89.49133189999999
2010,"(2010, 9)",43.0732702,-89.39588260000001
2010,"(2010, 9)",43.05493260000001,-89.5002401
2010,"(2010, 9)",43.0560471,-89.3878297
2010,"(2010, 9)",43.03281,-89.4876092
2010,"(2010, 9)",43.1037903,-89.34201379999999
2010,"(2010, 9)",43.0667281,-89.3971868
2010,"(2010, 9)",43.0309769,-89.4620119
2010,"(2010, 9)",43.0507929,-89.3944559
2010,"(2010, 9)",43.06644379999999,-89.39948299999999
2010,"(2010, 9)",43.03810379999999,-89.4909253
2010,"(2010, 9)",43.0992158,-89.33210869999999
2010,"(2010, 9)",43.0397949,-89.4045848
2010,"(2010, 9)",43.0927648,-89.3551674
2010,"(2010, 9)",43.0333513,-89.4229689
2010,"(2010, 9)",43.0960387,-89.3291934
2010,"(2010, 9)",43.0740998,-89.39719889999999
2010,"(2010, 9)",43.0688524,-89.3890483
2010,"(2010, 9)",43.0945365,-89.32333229999999
2010,"(2010, 9)",43.1119533,-89.3280228
2010,"(2010, 9)",43.0709825,-89.40250499999999
2010,"(2010, 9)",43.0516623,-89.39445889999999
2010,"(2010, 9)",43.0797637,-89.36962799999999
2010,"(2010, 9)",43.0779632,-89.37969489999999
2010,"(2010, 9)",43.0838691,-89.3788321
2010,"(2010, 9)",43.1029954,-89.34144959999999
2010,"(2010, 9)",43.0905555,-89.3513717
2010,"(2010, 9)",43.0318154,-89.48456399999999
2010,"(2010, 9)",43.0746101,-89.3938659
2010,"(2010, 9)",43.0793924,-89.3798576
2010,"(2010, 9)",43.1054094,-89.3512286
2010,"(2010, 9)",43.0658075,-89.4016452
2010,"(2010, 9)",43.1063888,-89.3306027
2010,"(2010, 9)",43.0674549,-89.409336
2010,"(2010, 9)",43.1240283,-89.3556031
2010,"(2010, 9)",43.0391442,-89.4753927
2010,"(2010, 9)",43.06383350000001,-89.4089934
2010,"(2010, 9)",43.0713526,-89.388898
2010,"(2010, 9)",43.0722031,-89.3900178
2010,"(2010, 9)",43.103205,-89.35029860000002
2010,"(2010, 9)",43.14060730000001,-89.3899165
2010,"(2010, 9)",43.1338854,-89.3918309
2010,"(2010, 9)",43.0519124,-89.4755972
2010,"(2010, 10)",43.0345222,-89.3972174
2010,"(2010, 9)",43.0410724,-89.5049701
2010,"(2010, 10)",43.0568902,-89.39871370000002
2010,"(2010, 9)",43.1149095,-89.32045480000001
2010,"(2010, 10)",43.0524047,-89.4759804
2010,"(2010, 10)",43.0999179,-89.335128
2010,"(2010, 10)",43.0665351,-89.39251469999999
2010,"(2010, 10)",43.1103381,-89.29624199999999
2010,"(2010, 10)",43.0723419,-89.38238079999999
2010,"(2010, 9)",43.0689768,-89.4021719
2010,"(2010, 10)",43.123155,-89.3143174
2010,"(2010, 10)",43.0794541,-89.2962663
2010,"(2010, 10)",43.0687638,-89.42624219999999
2010,"(2010, 10)",43.0732694,-89.4007208
2010,"(2010, 10)",43.1151389,-89.3563578
2010,"(2010, 10)",43.0756791,-89.3894012
2010,"(2010, 10)",43.12394980000001,-89.3065682
2010,"(2010, 10)",43.050315,-89.47566139999999
2010,"(2010, 10)",43.031769,-89.4908112
2010,"(2010, 10)",43.0691964,-89.4255567
2010,"(2010, 10)",43.1340529,-89.3806046
2010,"(2010, 10)",43.0753528,-89.3953528
2010,"(2010, 10)",43.0457194,-89.3905625
2010,"(2010, 10)",43.0573878,-89.50590679999999
2010,"(2010, 10)",43.07319270000001,-89.38219389999999
2010,"(2010, 10)",43.1319618,-89.356622
2010,"(2010, 10)",43.1030396,-89.343183
2010,"(2010, 10)",43.0992189,-89.35222870000001
2010,"(2010, 9)",43.08386309999999,-89.3788404
2010,"(2010, 10)",43.0950025,-89.3595783
2010,"(2010, 10)",43.0938947,-89.34732819999999
2010,"(2010, 10)",43.05985889999999,-89.3854375
2010,"(2010, 6)",43.1057263,-89.29744889999999
2010,"(2010, 10)",43.1214354,-89.3234755
2010,"(2010, 10)",43.1003868,-89.3485901
2010,"(2010, 10)",43.0350227,-89.4515188
2010,"(2010, 10)",43.0981258,-89.3536735
2010,"(2010, 10)",43.0359105,-89.4507601
2010,"(2010, 10)",43.0469921,-89.3948909
2010,"(2010, 10)",43.0576515,-89.4276171
2010,"(2010, 10)",43.0473761,-89.3935659
2010,"(2010, 10)",43.0473761,-89.3935659
2010,"(2010, 10)",43.0489742,-89.503249
2010,"(2010, 10)",43.0767609,-89.3925393
2010,"(2010, 10)",43.0748419,-89.3934417
2010,"(2010, 10)",43.0742996,-89.39309709999999
2010,"(2010, 10)",43.1253564,-89.31089759999999
2010,"(2010, 10)",43.1418898,-89.3902171
2010,"(2010, 10)",43.0527203,-89.45121859999999
2010,"(2010, 10)",43.0976208,-89.3542605
2010,"(2010, 10)",43.0680178,-89.4045228
2010,"(2010, 10)",43.085328,-89.279838
2010,"(2010, 10)",43.0992758,-89.3322194
2010,"(2010, 10)",43.0486909,-89.5009905
2010,"(2010, 10)",43.0724264,-89.3846318
2010,"(2010, 10)",43.0646586,-89.4178154
2010,"(2010, 10)",43.0974635,-89.31879579999999
2010,"(2010, 10)",43.0414708,-89.3936785
2010,"(2010, 10)",43.0760909,-89.391654
2010,"(2010, 10)",43.08963,-89.2947999
2010,"(2010, 10)",43.1137889,-89.3586751
2010,"(2010, 10)",43.0907709,-89.3673533
2010,"(2010, 10)",43.034536,-89.42217400000001
2010,"(2010, 10)",43.034844,-89.451865
2010,"(2010, 10)",43.124897,-89.30528679999999
2010,"(2010, 10)",43.0757131,-89.3922121
2010,"(2010, 10)",43.0324529,-89.47749089999999
2010,"(2010, 10)",43.074913,-89.386999
2010,"(2010, 10)",43.1091725,-89.326841
2010,"(2010, 10)",43.0481456,-89.34406919999999
2010,"(2010, 10)",43.0794541,-89.2962663
2010,"(2010, 10)",43.0776811,-89.38579089999999
2010,"(2010, 10)",43.09514619999999,-89.35273579999999
2010,"(2010, 10)",43.05874,-89.510893
2010,"(2010, 10)",43.1004735,-89.34879219999999
2010,"(2010, 10)",43.074861,-89.3934697
2010,"(2010, 10)",43.1254305,-89.3250333
2010,"(2010, 10)",43.0748589,-89.3889293
2010,"(2010, 10)",43.0731912,-89.39582209999999
2010,"(2010, 10)",43.0288824,-89.4580323
2010,"(2010, 10)",43.1293717,-89.2952176
2010,"(2010, 10)",43.0344303,-89.4238608
2010,"(2010, 10)",43.0748377,-89.39262699999999
2010,"(2010, 10)",43.1369441,-89.38064759999999
2010,"(2010, 11)",43.0741048,-89.38828459999999
2010,"(2010, 10)",43.02090370000001,-89.5100406
2010,"(2010, 10)",43.0905555,-89.3513717
2010,"(2010, 10)",43.1345732,-89.3831592
2010,"(2010, 11)",43.1367001,-89.3785882
2010,"(2010, 10)",43.1090427,-89.3129694
2010,"(2010, 11)",43.1355499,-89.3200237
2010,"(2010, 11)",43.1119533,-89.3280228
2010,"(2010, 10)",43.0779797,-89.2958297
2010,"(2010, 11)",43.0709329,-89.3918188
2010,"(2010, 11)",43.0691504,-89.44821569999999
2010,"(2010, 11)",43.0470566,-89.521157
2010,"(2010, 11)",43.0431232,-89.4662761
2010,"(2010, 11)",43.0921754,-89.2958116
2010,"(2010, 11)",43.0432873,-89.5044147
2010,"(2010, 11)",43.0972148,-89.2905043
2010,"(2010, 11)",43.097361,-89.3526122
2010,"(2010, 11)",43.1137889,-89.3586751
2010,"(2010, 11)",43.0670621,-89.4057045
2010,"(2010, 11)",43.0589124,-89.4308562
2010,"(2010, 11)",43.072115,-89.4556502
2010,"(2010, 11)",43.074861,-89.3934697
2010,"(2010, 11)",43.1137889,-89.3586751
2010,"(2010, 10)",43.041528,-89.504959
2010,"(2010, 10)",43.0844945,-89.2874681
2010,"(2010, 11)",43.0638729,-89.50086569999999
2010,"(2010, 11)",43.0319747,-89.47977310000002
2010,"(2010, 11)",43.0770115,-89.3832079
2010,"(2010, 11)",43.0288995,-89.4150702
2010,"(2010, 11)",43.0301415,-89.47977879999999
2010,"(2010, 11)",43.0270397,-89.496622
2010,"(2010, 11)",43.0441335,-89.3941339
2010,"(2010, 11)",43.0732702,-89.39588260000001
2010,"(2010, 11)",43.1086672,-89.3373142
2010,"(2010, 11)",43.0936988,-89.36311219999999
2010,"(2010, 11)",43.038084,-89.4898493
2010,"(2010, 11)",43.0345222,-89.3972174
2010,"(2010, 11)",43.0740061,-89.3810458
2010,"(2010, 11)",43.074861,-89.3934697
2010,"(2010, 11)",43.1137889,-89.3586751
2010,"(2010, 11)",43.086339,-89.3717312
2010,"(2010, 11)",43.10064089999999,-89.30157419999999
2010,"(2010, 11)",43.0799552,-89.37757359999999
2010,"(2010, 11)",43.0714249,-89.2941749
2010,"(2010, 11)",43.0699552,-89.4032484
2010,"(2010, 11)",43.050315,-89.47566139999999
2010,"(2010, 11)",43.0727082,-89.45338679999999
2010,"(2010, 11)",43.0638729,-89.50086569999999
2010,"(2010, 11)",43.0989391,-89.31382740000001
2010,"(2010, 11)",43.06702060000001,-89.5055601
2010,"(2010, 11)",43.0301867,-89.4996929
2010,"(2010, 11)",43.06087489999999,-89.513262
2010,"(2010, 11)",43.0700857,-89.3907456
2010,"(2010, 11)",43.0538624,-89.47545459999999
2010,"(2010, 11)",43.0564621,-89.5030579
2010,"(2010, 11)",43.1107299,-89.34986219999999
2010,"(2010, 11)",43.0846908,-89.2991371
2010,"(2010, 11)",43.0976208,-89.3542605
2010,"(2010, 11)",43.0656772,-89.5013096
2010,"(2010, 11)",43.1149095,-89.32045480000001
2010,"(2010, 11)",43.09427160000001,-89.2975532
2010,"(2010, 11)",43.0372821,-89.29303619999999
2010,"(2010, 11)",43.1259415,-89.3059024
2010,"(2010, 11)",43.046549,-89.487067
2010,"(2010, 11)",43.086274,-89.32713799999999
2010,"(2010, 11)",43.0431232,-89.4662761
2010,"(2010, 11)",43.03419179999999,-89.4565396
2010,"(2010, 11)",43.0747371,-89.38647
2010,"(2010, 11)",43.0620633,-89.4008906
2010,"(2010, 11)",43.032147,-89.460883
2010,"(2010, 11)",43.1180906,-89.3621326
2010,"(2010, 11)",43.080283,-89.4757432
2010,"(2010, 11)",43.0988773,-89.3015781
2010,"(2010, 11)",43.0660848,-89.4010055
2010,"(2010, 11)",43.0814603,-89.519335
2010,"(2010, 11)",43.1122625,-89.36348439999999
2010,"(2010, 11)",43.0541027,-89.5083195
2010,"(2010, 11)",43.071678,-89.417429
2010,"(2010, 11)",43.1231625,-89.312934
2010,"(2010, 11)",43.0330352,-89.4769451
2010,"(2010, 11)",43.06259439999999,-89.3108058
2010,"(2010, 11)",43.0814286,-89.3652357
2010,"(2010, 11)",43.125228,-89.30014059999999
2010,"(2010, 11)",43.0284056,-89.4692087
2010,"(2010, 11)",43.0500684,-89.4636601
2010,"(2010, 11)",43.058878,-89.4367259
2010,"(2010, 11)",43.0573878,-89.50590679999999
2010,"(2010, 11)",43.0324838,-89.47776979999999
2010,"(2010, 11)",43.0391005,-89.4671575
2010,"(2010, 11)",43.0726439,-89.38716219999999
2010,"(2010, 11)",43.0454289,-89.3932215
2010,"(2010, 11)",43.0422331,-89.3869586
2010,"(2010, 11)",43.104087,-89.340903
2010,"(2010, 11)",43.0393783,-89.4918158
2010,"(2010, 11)",43.0417309,-89.51802819999999
2010,"(2010, 11)",43.043079,-89.394464
2010,"(2010, 12)",43.048243,-89.34751010000001
2010,"(2010, 12)",43.0297072,-89.46122299999999
2010,"(2010, 12)",43.1065964,-89.3534087
2010,"(2010, 11)",43.14060730000001,-89.3899165
2010,"(2010, 12)",43.11884939999999,-89.3065331
2010,"(2010, 12)",43.1285437,-89.31073839999999
2010,"(2010, 12)",43.0989391,-89.31382740000001
2010,"(2010, 12)",43.1288351,-89.3510986
2010,"(2010, 12)",43.0903904,-89.3703744
2010,"(2010, 12)",43.0706565,-89.2665925
2010,"(2010, 12)",43.10230809999999,-89.30193349999999
2010,"(2010, 12)",43.0735811,-89.3802939
2010,"(2010, 12)",43.0989475,-89.33581559999999
2010,"(2010, 12)",43.0309769,-89.4620119
2010,"(2010, 12)",43.1110153,-89.3475725
2010,"(2010, 12)",43.06774,-89.4073633
2010,"(2010, 12)",43.0656216,-89.31065869999999
2010,"(2010, 12)",43.1169604,-89.28959499999999
2010,"(2010, 11)",43.0809518,-89.29093519999999
2010,"(2010, 11)",43.0598122,-89.4600454
2010,"(2010, 11)",43.0675258,-89.5055802
2010,"(2010, 12)",43.0475444,-89.35297279999999
2010,"(2010, 12)",43.0712645,-89.3129668
2010,"(2010, 12)",43.046549,-89.487067
2010,"(2010, 12)",43.0687638,-89.42624219999999
2010,"(2010, 12)",43.0769652,-89.2996173
2010,"(2010, 12)",43.0730517,-89.4012302
2010,"(2010, 12)",43.0479773,-89.3933476
2010,"(2010, 12)",43.0704821,-89.2942324
2010,"(2010, 12)",43.10017879999999,-89.3491813
2010,"(2010, 11)",43.0395286,-89.48142270000001
2010,"(2010, 12)",43.0786051,-89.378281
2010,"(2010, 12)",43.1054094,-89.3512286
2010,"(2010, 12)",43.1035366,-89.3407452
2010,"(2010, 12)",43.0316651,-89.4451357
2010,"(2010, 12)",43.1355499,-89.3200237
2010,"(2010, 12)",43.0746121,-89.39068429999999
2010,"(2010, 12)",43.0907921,-89.3441722
2010,"(2010, 12)",43.074861,-89.3934697
2010,"(2010, 12)",43.1074159,-89.33869059999999
2010,"(2010, 12)",43.1247657,-89.3110818
2010,"(2010, 12)",43.0810397,-89.2856942
2010,"(2010, 12)",43.0768455,-89.3929635
2010,"(2010, 12)",43.029108,-89.4803974
2010,"(2010, 12)",43.0415562,-89.39727069999999
2010,"(2010, 12)",43.0819997,-89.3742339
2010,"(2010, 12)",43.03794509999999,-89.4777302
2010,"(2010, 12)",43.1323501,-89.36629459999999
2010,"(2010, 12)",43.03548809999999,-89.37439669999999
2010,"(2010, 12)",43.1364815,-89.3009174
2010,"(2010, 12)",43.047857,-89.48702899999999
2010,"(2010, 12)",43.1483431,-89.3680186
2010,"(2010, 12)",43.12394980000001,-89.3065682
2010,"(2010, 12)",43.0795735,-89.3831737
2010,"(2010, 12)",43.057569,-89.388358
2010,"(2010, 12)",43.0522996,-89.4833365
2010,"(2010, 12)",43.1483431,-89.3680186
2010,"(2010, 12)",43.0732702,-89.39588260000001
2010,"(2010, 12)",43.0495922,-89.4747715
2010,"(2010, 12)",43.1145074,-89.3286129
2010,"(2010, 12)",43.0901316,-89.3566889
2010,"(2010, 12)",43.0387911,-89.3907081
2010,"(2010, 12)",43.0842414,-89.30508739999999
2010,"(2010, 12)",43.124897,-89.30528679999999
2010,"(2010, 12)",43.055034,-89.3974283
2010,"(2010, 12)",43.1065964,-89.3534087
2010,"(2010, 12)",43.0727082,-89.45338679999999
2010,"(2010, 12)",43.0733972,-89.3941296
2010,"(2010, 12)",43.0929434,-89.3514088
2010,"(2010, 12)",43.0685665,-89.3887845
2010,"(2010, 12)",43.10389079999999,-89.34279599999999
2010,"(2010, 12)",43.1016132,-89.3332132
2011,"(2011, 1)",43.0625073,-89.4363345
2011,"(2011, 1)",43.0454455,-89.53129729999999
2010,"(2010, 12)",43.031331,-89.45903539999999
2011,"(2011, 1)",43.0386015,-89.4027389
2010,"(2010, 12)",43.0765892,-89.28842259999999
2010,"(2010, 12)",43.1011256,-89.3548763
2011,"(2011, 1)",43.1174285,-89.3240094
2011,"(2011, 1)",43.09192549999999,-89.3022155
2011,"(2011, 1)",43.0497916,-89.50399519999999
2011,"(2011, 1)",43.0573878,-89.50590679999999
2011,"(2011, 1)",43.1035366,-89.3407452
2011,"(2011, 1)",43.0288995,-89.4150702
2011,"(2011, 1)",43.0872369,-89.3533262
2011,"(2011, 1)",43.0517012,-89.2866191
2011,"(2011, 1)",43.0875778,-89.36993489999999
2011,"(2011, 1)",43.067722,-89.4057121
2011,"(2011, 1)",43.1207105,-89.324315
2011,"(2011, 1)",43.0333394,-89.4217254
2011,"(2011, 1)",43.0677425,-89.40938419999999
2011,"(2011, 1)",43.1320121,-89.3977261
2011,"(2011, 1)",43.0486909,-89.5009905
2011,"(2011, 1)",43.10230809999999,-89.30193349999999
2011,"(2011, 1)",43.1330774,-89.2999553
2011,"(2011, 1)",43.1332953,-89.36909639999999
2011,"(2011, 1)",43.0319747,-89.47977310000002
2011,"(2011, 1)",43.0389415,-89.3946714
2011,"(2011, 1)",43.11111,-89.35851819999999
2011,"(2011, 1)",43.0544732,-89.3962699
2011,"(2011, 1)",43.0330352,-89.4769451
2011,"(2011, 1)",43.1096584,-89.3353739
2011,"(2011, 1)",43.0773272,-89.3726937
2011,"(2011, 1)",43.1145074,-89.3286129
2011,"(2011, 1)",43.1110204,-89.31276129999999
2011,"(2011, 1)",43.074861,-89.3934697
2011,"(2011, 1)",43.1296219,-89.31252119999999
2011,"(2011, 1)",43.0717365,-89.38545219999999
2011,"(2011, 1)",43.0379768,-89.4572147
2011,"(2011, 1)",43.0867852,-89.35827839999999
2011,"(2011, 1)",43.1405132,-89.3596171
2011,"(2011, 1)",43.076865,-89.3743861
2011,"(2011, 1)",43.0684137,-89.3935873
2011,"(2011, 1)",43.072153,-89.30877699999999
2011,"(2011, 1)",43.0525025,-89.5032415
2011,"(2011, 1)",43.1091215,-89.33056169999999
2011,"(2011, 1)",43.0486909,-89.5009905
2011,"(2011, 1)",43.1335357,-89.355357
2011,"(2011, 1)",43.0389415,-89.3946714
2011,"(2011, 1)",43.1188464,-89.3214174
2011,"(2011, 1)",43.1066116,-89.3007246
2011,"(2011, 1)",43.124897,-89.30528679999999
2011,"(2011, 1)",43.1277789,-89.36231749999999
2011,"(2011, 1)",43.1333099,-89.3024375
2011,"(2011, 1)",43.0868766,-89.2574021
2011,"(2011, 1)",43.0974635,-89.31879579999999
2011,"(2011, 1)",43.0974635,-89.31879579999999
2011,"(2011, 1)",43.0297941,-89.4249766
2011,"(2011, 1)",43.079507,-89.370069
2011,"(2011, 1)",43.0486909,-89.5009905
2011,"(2011, 1)",43.039533,-89.394677
2011,"(2011, 1)",43.0844284,-89.37270769999999
2011,"(2011, 1)",43.0317083,-89.4968743
2011,"(2011, 1)",43.0288995,-89.4150702
2011,"(2011, 1)",43.074067,-89.39624099999999
2011,"(2011, 1)",43.1039008,-89.3391479
2011,"(2011, 1)",43.1096584,-89.3353739
2011,"(2011, 1)",43.0786978,-89.4744833
2011,"(2011, 1)",43.0723529,-89.4007544
2011,"(2011, 1)",43.0742996,-89.39309709999999
2011,"(2011, 2)",43.07072530000001,-89.3948772
2011,"(2011, 2)",43.0454922,-89.4912552
2011,"(2011, 2)",43.08287500000001,-89.36542299999999
2011,"(2011, 2)",43.0312516,-89.45795129999999
2011,"(2011, 2)",43.06276889999999,-89.3192031
2011,"(2011, 2)",43.08852599999999,-89.371496
2011,"(2011, 2)",43.096458,-89.36384199999999
2011,"(2011, 2)",43.0687638,-89.42624219999999
2011,"(2011, 2)",43.0401797,-89.5027298
2011,"(2011, 2)",43.127825,-89.3627758
2011,"(2011, 2)",43.0702322,-89.4688152
2011,"(2011, 2)",43.098519,-89.3490274
2011,"(2011, 2)",43.0762598,-89.4000038
2011,"(2011, 2)",43.072978,-89.395453
2011,"(2011, 2)",43.076592,-89.4124875
2010,"(2010, 12)",43.0854977,-89.361477
2011,"(2011, 1)",43.0754426,-89.39078479999999
2011,"(2011, 2)",43.0730517,-89.4012302
2011,"(2011, 2)",43.0810823,-89.4770017
2011,"(2011, 2)",43.0709036,-89.39752539999999
2011,"(2011, 2)",43.0573507,-89.5508234
2011,"(2011, 2)",43.0734144,-89.38838179999999
2011,"(2011, 2)",43.0349083,-89.45292339999999
2011,"(2011, 2)",43.0294684,-89.4182304
2011,"(2011, 2)",43.062411,-89.2976222
2011,"(2011, 2)",43.0538624,-89.47545459999999
2011,"(2011, 2)",43.0573878,-89.50590679999999
2011,"(2011, 2)",43.0749331,-89.39274549999999
2011,"(2011, 2)",43.0742996,-89.39309709999999
2011,"(2011, 2)",43.0538624,-89.47545459999999
2011,"(2011, 2)",43.11743999999999,-89.323049
2011,"(2011, 2)",43.0722554,-89.3851213
2011,"(2011, 2)",43.0708476,-89.4635545
2011,"(2011, 2)",43.1126035,-89.3619034
2011,"(2011, 2)",43.1051614,-89.34646359999999
2011,"(2011, 2)",43.1110204,-89.31276129999999
2011,"(2011, 2)",43.0770513,-89.29538269999999
2011,"(2011, 2)",43.04143149999999,-89.394431
2011,"(2011, 2)",43.0927778,-89.3522222
2011,"(2011, 2)",43.0526245,-89.2853782
2011,"(2011, 2)",43.0384165,-89.4520678
2011,"(2011, 2)",43.1031698,-89.34462409999999
2011,"(2011, 2)",43.1401396,-89.3864151
2011,"(2011, 2)",43.074861,-89.3934697
2011,"(2011, 2)",43.1037449,-89.34315360000001
2011,"(2011, 2)",43.11884939999999,-89.3065331
2011,"(2011, 2)",43.0966041,-89.3672107
2011,"(2011, 2)",43.1253822,-89.30968039999999
2011,"(2011, 2)",43.0857688,-89.3611186
2011,"(2011, 2)",43.0481108,-89.3452568
2011,"(2011, 2)",43.0605745,-89.4389133
2011,"(2011, 2)",43.0582432,-89.5021364
2011,"(2011, 2)",43.063699,-89.50164559999999
2011,"(2011, 2)",43.0556971,-89.3829143
2011,"(2011, 2)",43.0733972,-89.3941296
2011,"(2011, 2)",43.05987289999999,-89.5023744
2011,"(2011, 2)",43.0748377,-89.39262699999999
2011,"(2011, 2)",43.0413808,-89.48724399999999
2011,"(2011, 2)",43.1292881,-89.3586594
2011,"(2011, 2)",43.0747703,-89.3899569
2011,"(2011, 2)",43.053863,-89.475454
2011,"(2011, 3)",43.070557,-89.4090513
2011,"(2011, 3)",43.0754631,-89.3830744
2011,"(2011, 3)",43.058489,-89.52549499999999
2011,"(2011, 3)",43.0723971,-89.38255009999999
2011,"(2011, 3)",43.07337039999999,-89.3894419
2011,"(2011, 3)",43.0414708,-89.3936785
2011,"(2011, 3)",43.080283,-89.4757432
2011,"(2011, 3)",43.072267,-89.39890989999999
2011,"(2011, 3)",43.0311327,-89.4619575
2011,"(2011, 3)",43.0749211,-89.3882098
2011,"(2011, 3)",43.1019386,-89.35550409999999
2011,"(2011, 3)",43.1126035,-89.3619034
2011,"(2011, 3)",43.0286936,-89.282253
2011,"(2011, 3)",43.095093,-89.26196200000001
2011,"(2011, 3)",43.04992790000001,-89.4736015
2011,"(2011, 3)",43.0491667,-89.4680197
2011,"(2011, 3)",43.1410409,-89.305668
2011,"(2011, 3)",43.1131194,-89.3497459
2011,"(2011, 3)",43.0573878,-89.50590679999999
2011,"(2011, 3)",43.0732303,-89.39742609999999
2011,"(2011, 3)",43.1189483,-89.3215373
2011,"(2011, 3)",43.0473733,-89.393534
2011,"(2011, 3)",43.0354034,-89.3720263
2011,"(2011, 3)",43.0736929,-89.4029771
2011,"(2011, 3)",43.0742045,-89.3089971
2011,"(2011, 3)",43.0379298,-89.4877154
2011,"(2011, 3)",43.0754846,-89.3858757
2011,"(2011, 3)",43.0750742,-89.3918114
2011,"(2011, 3)",43.123155,-89.3143174
2011,"(2011, 3)",43.0289256,-89.4597532
2011,"(2011, 3)",43.0734827,-89.38309939999999
2011,"(2011, 3)",43.0288995,-89.4150702
2011,"(2011, 3)",43.097361,-89.3599729
2011,"(2011, 3)",43.0364947,-89.2940151
2011,"(2011, 3)",43.0688871,-89.38864160000001
2011,"(2011, 3)",43.0688871,-89.38864160000001
2011,"(2011, 3)",43.0423267,-89.39352439999999
2011,"(2011, 3)",43.0684137,-89.3935873
2011,"(2011, 3)",43.047028,-89.43921189999999
2011,"(2011, 3)",43.0462657,-89.49654170000001
